Fold,Test_MSE,Test_Pearson
1,0.520213239734168,0.3226856175907582
2,3.567403042280241,0.4407711505151066
3,0.32758319260474816,-0.010110789152483389
4,0.04113476937759871,-0.2889500439443462
5,0.055559785070990186,-0.06365158187928965
6,3.1376424337887503,-0.19365731793010682
7,0.28086674477950796,-0.03903773649184146
8,1.9932089557800619,-0.14500784216054521
9,0.34206947509550856,-0.20742381438174745
10,0.5712786647593169,-0.3464709271251168
11,2.4341651426198507,-0.07317575838383009
12,0.8436586325522343,0.20926076489424722
13,1.3994597036005783,-0.2911226720534116
14,2.6196116518125776,-0.009408858257436446
15,0.6874985292771632,0.11443602791489738
16,0.14069876785875002,0.4184699404107747
17,0.03518832937300203,0.24450613288957512
18,0.41189505351709366,0.07019444723216534
Mean ± Std,1.078285 ± 1.121545,0.008461 ± 0.235088
