Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6097560975609756,0.4744525547445255,0.2246422678259756
2,0.5902306648575305,0.4509090909090909,0.1582483015300602
3,0.5953678474114441,0.6364749082007344,0.36195782255301673
4,0.5020463847203275,0.637537239324727,0.16629251443423115
5,0.6415868673050615,0.5732899022801303,0.3333110580640368
6,0.5745554035567716,0.4665523156089194,0.14989628392639126
7,0.7250341997264022,0.7728813559322034,0.4727692258538699
8,0.5871056241426612,0.4266666666666667,0.0960517195292052
9,0.6049382716049383,0.5920679886685553,0.24045968612799684
10,0.5412087912087912,0.5461956521739131,0.14530998341486012
11,0.5192307692307693,0.47129909365558914,0.300012749955721
12,0.5647382920110193,0.3969465648854962,0.11279174671297404
13,0.6441379310344828,0.6416666666666667,0.3981794957005549
14,0.5779310344827586,0.6155778894472361,0.33661380886277537
15,0.7047353760445683,0.5673469387755102,0.4123225899827092
16,0.5272727272727272,0.5185185185185185,0.004039195846106854
17,0.5622377622377622,0.6002554278416348,0.3937269302386316
18,0.6103896103896104,0.4104803493449782,0.410923283300613
Mean ± Std,0.593472 ± 0.057102,0.544396 ± 0.097150,0.262086 ± 0.131550
