Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6558265582655827,0.5207547169811321,0.2992807552497433
2,0.5807327001356852,0.5179407176287052,0.2511215375339987
3,0.5504087193460491,0.5132743362831859,0.0742223380639001
4,0.5784447476125512,0.6317044100119189,0.2680539306148302
5,0.585499316005472,0.6480836236933798,0.22407847658006036
6,0.521203830369357,0.49712643678160917,0.07015110685835048
7,0.5649794801641587,0.5793650793650794,0.16349612208238032
8,0.5816186556927297,0.48217317487266553,0.21311830172644786
9,0.6241426611796982,0.6096866096866097,0.24094286916060467
10,0.6785714285714286,0.7645875251509054,0.351972081598388
11,0.6126373626373627,0.6501240694789082,0.2684640225912341
12,0.3953168044077135,0.27677100494233936,0.18053122059042023
13,0.5903448275862069,0.6468489892984542,0.22716213875766691
14,0.496551724137931,0.6256410256410256,0.1886963408419971
15,0.6142061281337048,0.46833013435700577,0.2249576321021332
16,0.46153846153846156,0.4067796610169492,0.09800157334280492
17,0.6013986013986014,0.6132971506105834,0.28145063117226976
18,0.5064935064935064,0.017241379310344827,0.008914298282925923
Mean ± Std,0.566662 ± 0.067542,0.526096 ± 0.163624,0.201923 ± 0.087139
