Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6653116531165312,0.5484460694698354,0.36391605083587164
2,0.6119402985074627,0.5217391304347826,0.270480663521274
3,0.5340599455040872,0.502906976744186,0.08043658023309722
4,0.5757162346521146,0.6221142162818954,0.27487006647210976
5,0.5526675786593708,0.5947955390334573,0.1777248525631428
6,0.53077975376197,0.5050505050505051,0.08874330209789488
7,0.5745554035567716,0.6336866902237926,0.12593362325802182
8,0.6186556927297668,0.5559105431309904,0.2628888206969308
9,0.5967078189300411,0.5775862068965517,0.19664895371717184
10,0.6758241758241759,0.7630522088353414,0.32872741436487896
11,0.5892857142857143,0.6393244873341375,0.2321087289160919
12,0.40082644628099173,0.27860696517412936,0.13940961268779833
13,0.616551724137931,0.6855203619909502,0.1955260388977668
14,0.4772413793103448,0.6104830421377184,0.1286236725462931
15,0.616991643454039,0.4282744282744283,0.25582890764632715
16,0.5202797202797202,0.4512,0.16499481758503673
17,0.5636363636363636,0.5828877005347594,0.2124801111776491
18,0.45454545454545453,0.010471204188481676,0.0013222979361170529
Mean ± Std,0.565310 ± 0.069010,0.528448 ± 0.162871,0.194481 ± 0.089403
