Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6097560975609756,0.5384615384615384,0.3039100886977041
2,0.5956580732700135,0.5940054495912807,0.28514422028841035
3,0.547683923705722,0.49544072948328266,0.1157462672487134
4,0.5607094133697135,0.6273148148148148,0.19459015142011826
5,0.5253077975376197,0.5091937765205092,0.1928107297180126
6,0.533515731874145,0.547144754316069,0.044923905661023694
7,0.5937072503419972,0.6292134831460674,0.17090141051970423
8,0.5692729766803841,0.5650969529085873,0.24085966585014632
9,0.5898491083676269,0.676056338028169,0.20689205412843115
10,0.6593406593406593,0.743801652892562,0.3565762631777627
11,0.6648351648351648,0.727069351230425,0.3265308816041991
12,0.49173553719008267,0.283495145631068,0.27722277162212855
13,0.5737931034482758,0.6217870257037944,0.22605349459901802
14,0.4772413793103448,0.6064382139148494,0.18905132401908673
15,0.6002785515320335,0.5240464344941956,0.2838518479329809
16,0.4881118881118881,0.4263322884012539,0.10032804099064886
17,0.6363636363636364,0.6766169154228856,0.33145752378915766
18,0.43001443001443,0.010025062656641603,-0.010558396269162666
Mean ± Std,0.563732 ± 0.062246,0.544530 ± 0.167730,0.213127 ± 0.098490
