Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6111111111111112,0.5192629815745393,0.3067182404012368
2,0.6065128900949797,0.5425867507886435,0.27162768574930735
3,0.5258855585831063,0.48520710059171596,0.027269315374450723
4,0.5538881309686221,0.6175438596491228,0.16875074904404347
5,0.5677154582763337,0.6117936117936118,0.2625155171574728
6,0.506155950752394,0.4683357879234168,0.02441358930195553
7,0.5677154582763337,0.5927835051546392,0.13123051002552152
8,0.5994513031550068,0.5290322580645161,0.2192483994581625
9,0.6227709190672154,0.6258503401360545,0.2386589228735852
10,0.6346153846153846,0.718816067653277,0.34255424416636127
11,0.6304945054945055,0.6427622841965471,0.2925393341746433
12,0.4035812672176309,0.28429752066115704,0.23647583337928485
13,0.6027586206896551,0.645320197044335,0.27375087246576807
14,0.4772413793103448,0.6112820512820513,0.15587149712356735
15,0.6086350974930362,0.48816029143898,0.270597572236173
16,0.5132867132867133,0.40816326530612246,0.12676533315791094
17,0.641958041958042,0.6640419947506562,0.3270519236715116
18,0.47186147186147187,0.016129032258064516,0.009446265408138067
Mean ± Std,0.563647 ± 0.065390,0.526187 ± 0.159960,0.204749 ± 0.102378
