Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6544715447154471,0.5251396648044693,0.3408971564733704
2,0.5793758480325645,0.5171339563862928,0.2281154815337725
3,0.5190735694822888,0.6722376973073352,0.1356170637963704
4,0.6180081855388813,0.7459165154264973,-0.058470639724770915
5,0.47332421340629277,0.5019404915912031,-0.013922852747740386
6,0.6019151846785226,0.6481257557436517,0.16614282649015583
7,0.5389876880984952,0.5233380480905233,0.08722582119703723
8,0.588477366255144,0.563953488372093,0.2833676202290114
9,0.5747599451303155,0.5776566757493188,0.21557227792255745
10,0.5563186813186813,0.6659772492244054,0.1847930401897682
11,0.6016483516483516,0.6143617021276596,0.3050780962939773
12,0.41460055096418735,0.2582897033158813,0.16929500726240979
13,0.5613793103448276,0.587012987012987,0.21168445851248457
14,0.5462068965517242,0.6732869910625621,0.2942472276716226
15,0.5710306406685237,0.5402985074626866,0.2694183328228019
16,0.6027972027972028,0.5170068027210885,0.3440195448393242
17,0.7216783216783217,0.7378129117259552,0.4841252416408206
18,0.44877344877344877,0.025510204081632654,0.06960334228964933
Mean ± Std,0.565157 ± 0.069979,0.549722 ± 0.166572,0.206489 ± 0.129568
