Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6707317073170732,0.5788561525129983,0.3443047667065899
2,0.592944369063772,0.6124031007751938,0.2189990022920491
3,0.5245231607629428,0.6747437092264679,0.16257357607836104
4,0.31377899045020463,0.0,-0.15520881071899387
5,0.47332421340629277,0.5378151260504201,0.09342512647727468
6,0.5841313269493844,0.5902964959568733,0.1767156821452866
7,0.5075239398084815,0.4857142857142857,0.11297815804245154
8,0.5912208504801097,0.5224358974358975,0.30531035175266813
9,0.5871056241426612,0.6034255599472991,0.2734415320705049
10,0.5,0.5666666666666667,0.2522744806511516
11,0.6813186813186813,0.6979166666666666,0.43514559518400087
12,0.44214876033057854,0.25688073394495414,0.14232968461206782
13,0.6386206896551724,0.6850961538461539,0.19958880757874284
14,0.48137931034482756,0.6050420168067226,0.29649846741341207
15,0.5696378830083565,0.5714285714285714,0.3091525261695915
16,0.7006993006993008,0.5367965367965368,0.3897261462668571
17,0.7398601398601399,0.7526595744680851,0.49703835764826
18,0.46464646464646464,0.026246719160104987,0.07013556706947904
Mean ± Std,0.559089 ± 0.103729,0.516912 ± 0.205207,0.229135 ± 0.147781
