Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.7059620596205962,0.5928705440900562,0.39275968792002436
2,0.6648575305291723,0.6435786435786436,0.29492480424079554
3,0.7329700272479565,0.7003058103975535,0.5607202501431601
4,0.5948158253751705,0.6127770534550195,0.3391863591188694
5,0.6374829001367989,0.6384720327421555,0.4177317933921943
6,0.4158686730506156,0.45045045045045046,-0.23841560814409174
7,0.6538987688098495,0.6622162883845126,0.3028450425073278
8,0.6337448559670782,0.564437194127243,0.3076246445030675
9,0.5857338820301783,0.6098191214470284,0.13229604642795362
10,0.5206043956043956,0.6306878306878307,0.0279531128940624
11,0.6401098901098901,0.6534391534391535,0.4181916098173539
12,0.6570247933884298,0.35989717223650386,0.1712142234971332
13,0.6841379310344827,0.7112232030264817,0.4822486492137833
14,0.5655172413793104,0.6985645933014354,0.1783482467087826
15,0.5626740947075209,0.4432624113475177,0.16227515183789393
16,0.5650349650349651,0.3865877712031558,0.12278048685084263
17,0.7020979020979021,0.7109905020352781,0.4096577411309822
18,0.5483405483405484,0.030959752321981424,0.07266406502650197
Mean ± Std,0.615049 ± 0.075925,0.561141 ± 0.167306,0.253056 ± 0.188131
