Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6626016260162602,0.575809199318569,0.36203171852543803
2,0.6702849389416553,0.6755674232309746,0.3271158599244652
3,0.7370572207084468,0.734525447042641,0.5815390250518211
4,0.5648021828103683,0.5851755526657998,0.2590496640913252
5,0.6333789329685362,0.6203966005665722,0.41804008203135146
6,0.44049247606019154,0.3497615262321145,-0.18579340662042276
7,0.6361149110807114,0.6472148541114059,0.35503772579533277
8,0.6364883401920439,0.5916795069337443,0.31760557252416133
9,0.5528120713305898,0.5570652173913043,0.08508562577969386
10,0.41620879120879123,0.48856799037304455,0.029406694583797896
11,0.6291208791208791,0.6153846153846154,0.4197309963986347
12,0.6143250688705234,0.33962264150943394,0.17643370192326474
13,0.6979310344827586,0.7358262967430639,0.4786571803201456
14,0.48551724137931035,0.6134715025906736,0.2094233278275031
15,0.5167130919220055,0.4750378214826021,0.19132182209052645
16,0.509090909090909,0.417910447761194,0.08406475684763226
17,0.6489510489510489,0.6409155937052933,0.405768099447782
18,0.4329004329004329,0.02481389578163772,0.10079815798527808
Mean ± Std,0.582488 ± 0.093640,0.538264 ± 0.167257,0.256406 ± 0.183034
