Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.7140921409214093,0.0,-0.3364146638110741
2,0.28222523744911804,0.4402116402116402,0.3311989918391913
3,0.715258855585831,0.8339952343129468,0.0038749643921848487
4,0.07366984993178717,0.002936857562408223,0.029398492505274043
5,0.493844049247606,0.031413612565445025,0.4362933863918336
6,0.25718194254445964,0.4091403699673558,0.043997333026470874
7,0.5239398084815321,0.5028571428571429,0.36880462278244996
8,0.5994513031550068,0.033112582781456956,-0.2122884867423951
9,0.5294924554183813,0.6923766816143497,-0.3261651249008308
10,0.29120879120879123,0.1861198738170347,-0.5359877274464055
11,0.30494505494505497,0.43400447427293065,-0.5020354862319641
12,0.6115702479338843,0.09615384615384616,-0.1913114108314024
13,0.5806896551724138,0.7013752455795678,0.36051854097655095
14,0.296551724137931,0.06934306569343066,-0.6077233399704014
15,0.6086350974930362,0.0,-0.20235744022079405
16,0.6461538461538462,0.49500998003992014,0.37443511442487937
17,0.48671328671328673,0.5020352781546812,0.1949005029354945
18,0.5310245310245311,0.25968109339407747,0.06439259043222147
Mean ± Std,0.474814 ± 0.175841,0.316098 ± 0.267295,-0.039248 ± 0.331183
