Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6734417344173442,0.5779334500875657,0.3985859564783433
2,0.6417910447761194,0.44537815126050423,0.24583846470768378
3,0.7138964577656676,0.8325358851674641,0.20048266258214922
4,0.8158253751705321,0.8944487881157154,0.470837954985275
5,0.6032831737346102,0.5915492957746479,0.20201344545578287
6,0.6347469220246238,0.4649298597194389,0.28090508841437667
7,0.5239398084815321,0.5166666666666667,0.2569225394135921
8,0.6337448559670782,0.47128712871287126,0.22911006028547562
9,0.6241426611796982,0.6327077747989276,0.2958452618529871
10,0.5975274725274725,0.5759768451519537,0.40586883363985615
11,0.6593406593406593,0.6787564766839378,0.3602481906511717
12,0.7052341597796143,0.5977443609022557,0.35589327062591214
13,0.6648275862068965,0.6533523537803139,0.3564298436573763
14,0.6689655172413793,0.696969696969697,0.420947103436018
15,0.6810584958217271,0.6449612403100775,0.407519386887278
16,0.7076923076923077,0.7027027027027027,0.4441028944020676
17,0.6447552447552447,0.7032710280373832,0.39539453845860406
18,0.5974025974025974,0.2827763496143959,0.057539358407002854
Mean ± Std,0.655090 ± 0.059874,0.609108 ± 0.139338,0.321360 ± 0.104451
