Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6897018970189702,0.5989492119089317,0.3984011751487529
2,0.6024423337856174,0.448210922787194,0.26329558262312963
3,0.6839237057220708,0.8116883116883117,0.2280452031136183
4,0.8799454297407913,0.9341317365269461,0.449727409842494
5,0.5909712722298222,0.5335413416536662,0.17860192316880835
6,0.6511627906976745,0.4608879492600423,0.3132304730393738
7,0.5485636114911081,0.5895522388059702,0.1467835052789729
8,0.635116598079561,0.48249027237354086,0.25969790848078944
9,0.5816186556927297,0.5371775417298937,0.2489820550238436
10,0.5837912087912088,0.5484351713859911,0.356648110129332
11,0.6304945054945055,0.6446499339498019,0.266567445577213
12,0.640495867768595,0.5657237936772047,0.3153863237540715
13,0.6413793103448275,0.644808743169399,0.31228170185618365
14,0.7075862068965517,0.744578313253012,0.45873750354149445
15,0.6768802228412256,0.6282051282051282,0.3647857889350403
16,0.7398601398601399,0.7248520710059172,0.4871826925734072
17,0.5832167832167832,0.6275,0.4060467795836693
18,0.6392496392496393,0.3055555555555556,0.06633672568472454
Mean ± Std,0.650356 ± 0.073844,0.601719 ± 0.140169,0.306708 ± 0.109398
