Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6775067750677507,0.5882352941176471,0.38921734083831483
2,0.6485753052917232,0.6798516687268232,0.3362720438187838
3,0.7193460490463215,0.6730158730158731,0.5600360495182882
4,0.47203274215552526,0.44155844155844154,0.22487228404976306
5,0.6347469220246238,0.6527958387516255,0.3950573802848855
6,0.42818057455540354,0.45,-0.23459815912981252
7,0.6265389876880985,0.631578947368421,0.31248142366812576
8,0.6282578875171467,0.5081669691470054,0.30323463347202073
9,0.5624142661179699,0.5084745762711864,0.06551725459370344
10,0.46016483516483514,0.5628476084538376,-0.011469787140461858
11,0.6318681318681318,0.595166163141994,0.41998064845520666
12,0.640495867768595,0.32558139534883723,0.17015421313903265
13,0.6855172413793104,0.7106598984771574,0.4434036783721236
14,0.5903448275862069,0.7184834123222749,0.2285262994104721
15,0.5738161559888579,0.42696629213483145,0.16693850682172423
16,0.5062937062937063,0.36396396396396397,-0.029037207186838943
17,0.6909090909090909,0.6686656671664168,0.4973726862508907
18,0.5324675324675324,0.029940119760479042,0.08901572807892537
Mean ± Std,0.594971 ± 0.083027,0.529775 ± 0.168260,0.240388 ± 0.201651
