Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6788617886178862,0.5519848771266541,0.34000206402310473
2,0.587516960651289,0.45907473309608543,0.23121928423657828
3,0.6811989100817438,0.8097560975609757,0.17859583699370996
4,0.8703956343792633,0.9279757391963609,0.41991026808907056
5,0.5813953488372093,0.5446428571428571,0.1737391927496948
6,0.66484268125855,0.47983014861995754,0.24782763068093674
7,0.560875512995896,0.6381059751972943,0.0975651364970278
8,0.6515775034293553,0.47950819672131145,0.23992510558777982
9,0.654320987654321,0.685,0.3822565123938563
10,0.5837912087912088,0.5537555228276878,0.3158696015797995
11,0.6607142857142857,0.6900878293601004,0.34509475069537815
12,0.650137741046832,0.563573883161512,0.3328970371245846
13,0.6482758620689655,0.6362339514978602,0.3017867390955321
14,0.646896551724138,0.6743002544529262,0.4364423645677361
15,0.6894150417827298,0.6605783866057838,0.4127781033151488
16,0.737062937062937,0.7142857142857143,0.5040226624945203
17,0.5636363636363636,0.5958549222797928,0.41257684401762046
18,0.5772005772005772,0.28361858190709044,0.04971318729770295
Mean ± Std,0.649340 ± 0.072100,0.608232 ± 0.139139,0.301235 ± 0.119510
