Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6720867208672087,0.5518518518518518,0.36124551678828665
2,0.6173677069199457,0.4448818897637795,0.2508892636719385
3,0.7098092643051771,0.829736211031175,0.19545889219400334
4,0.888130968622101,0.93952802359882,0.05549612854689195
5,0.573187414500684,0.514018691588785,0.09359007682166434
6,0.615595075239398,0.4708097928436911,0.3007516341170269
7,0.5923392612859097,0.6494117647058824,0.18715928738682516
8,0.6694101508916324,0.4817204301075269,0.25765710736940745
9,0.6227709190672154,0.6227709190672154,0.3139706217120303
10,0.6662087912087912,0.698136645962733,0.37579311502699897
11,0.6263736263736264,0.6530612244897959,0.3157555823960938
12,0.59366391184573,0.5218800648298217,0.2146814155736464
13,0.6496551724137931,0.6530054644808743,0.3219384344090599
14,0.6937931034482758,0.7204030226700252,0.451673539939738
15,0.6796657381615598,0.6360759493670886,0.40261213410104935
16,0.7202797202797203,0.6996996996996997,0.44978864897842485
17,0.6041958041958042,0.6561360874848117,0.3805955322298077
18,0.5093795093795094,0.2916666666666667,0.007216478851536687
Mean ± Std,0.650217 ± 0.077088,0.613044 ± 0.144861,0.274237 ± 0.125653
