Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.55420054200542,0.4786053882725832,0.2317039310620802
2,0.5169606512890095,0.3732394366197183,0.02704496683733537
3,0.5463215258855586,0.5692108667529108,0.35012650922008326
4,0.5170532060027285,0.6589595375722543,0.13057573843811676
5,0.6511627906976745,0.6372688477951636,0.328652184555797
6,0.6196990424076607,0.4256198347107438,0.17969843715253067
7,0.6580027359781122,0.682741116751269,0.4915543811184734
8,0.5747599451303155,0.4816053511705686,0.1385479433987788
9,0.6200274348422496,0.6658624849215923,0.26126406393689516
10,0.7142857142857143,0.75,0.45371315369421333
11,0.6593406593406593,0.6770833333333334,0.475653766945124
12,0.5110192837465565,0.362657091561939,0.06696630689850569
13,0.64,0.634965034965035,0.37319931182980914
14,0.623448275862069,0.6642066420664207,0.3548320950671515
15,0.713091922005571,0.652027027027027,0.4373581212848219
16,0.5076923076923077,0.5463917525773195,0.022471680949592135
17,0.6181818181818182,0.6746126340882003,0.39772762188002614
18,0.5238095238095238,0.3888888888888889,0.39449974994326237
Mean ± Std,0.598281 ± 0.066752,0.573553 ± 0.120375,0.284199 ± 0.152200
