Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.3807588075880759,0.4765177548682703,0.3690423857228958
2,0.28222523744911804,0.4402116402116402,0.07158606550930692
3,0.5040871934604905,0.49162011173184356,0.3268902673734793
4,0.3587994542974079,0.5093945720250522,-0.19719144614558565
5,0.5813953488372093,0.4092664092664093,0.26747824289204986
6,0.7428180574555403,0.0,-0.18834721687154368
7,0.3173734610123119,0.0,-0.10097954153495613
8,0.2908093278463649,0.4505844845908608,0.11222111591139197
9,0.3868312757201646,0.34934497816593885,-0.2518296680897656
10,0.6098901098901099,0.757679180887372,-0.08385006914545569
11,0.6346153846153846,0.7764705882352941,-0.004745455999306092
12,0.32644628099173556,0.49221183800623053,0.13969490887316835
13,0.36137931034482756,0.3506311360448808,-0.34191956736782797
14,0.6427586206896552,0.6970760233918128,0.3431601721521659
15,0.39136490250696376,0.5625625625625625,0.2671228145797475
16,0.4979020979020979,0.00554016620498615,0.1021246608038014
17,0.4853146853146853,0.640625,-0.24950414130965815
18,0.7474747474747475,0.04371584699453552,-0.10145359711929779
Mean ± Std,0.474569 ± 0.148818,0.414081 ± 0.245538,0.026639 ± 0.221495
