Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6653116531165312,0.4969450101832994,0.31290130504924935
2,0.6146540027137042,0.4156378600823045,0.1454101880244451
3,0.5831062670299727,0.6240786240786241,0.37767722279916305
4,0.4242837653478854,0.5604166666666667,0.12580769800082434
5,0.627906976744186,0.6,0.33412080241433045
6,0.6607387140902873,0.38308457711442784,0.23969954651746023
7,0.667578659370725,0.701840490797546,0.4626561675731784
8,0.5390946502057613,0.373134328358209,0.0761717120909479
9,0.6282578875171467,0.6448230668414154,0.2615719820018468
10,0.6414835164835165,0.6318758815232722,0.37407684383098383
11,0.6057692307692307,0.5870503597122302,0.39617703981639885
12,0.509641873278237,0.36428571428571427,0.10576691459677276
13,0.5903448275862069,0.5293185419968305,0.32523624639367504
14,0.5820689655172414,0.6120358514724712,0.2771541067671577
15,0.6991643454038997,0.6275862068965518,0.4508897338104295
16,0.5020979020979021,0.48104956268221577,0.031011437098328848
17,0.5048951048951049,0.5190217391304348,0.3105256600979997
18,0.683982683982684,0.41909814323607425,0.4003931254050628
Mean ± Std,0.596132 ± 0.072559,0.531738 ± 0.102703,0.278180 ± 0.127724
