Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.7222222222222222,0.5330296127562643,0.3722459824209993
2,0.6160108548168249,0.42828282828282827,0.21029753282437663
3,0.5803814713896458,0.6197530864197531,0.37062807046540336
4,0.3506139154160982,0.4663677130044843,0.11242382939819452
5,0.6060191518467852,0.5636363636363636,0.31319499650922766
6,0.5937072503419972,0.4570383912248629,0.2268407353893665
7,0.6730506155950753,0.7158145065398336,0.45908530880107085
8,0.5198902606310014,0.43729903536977494,0.12154733179239303
9,0.6035665294924554,0.5718518518518518,0.2494837764465433
10,0.6785714285714286,0.7462039045553145,0.3290806092301813
11,0.6236263736263736,0.6385224274406333,0.4064497198592781
12,0.5537190082644629,0.39776951672862454,0.13164150398360716
13,0.6027586206896551,0.5443037974683544,0.35539004944555486
14,0.5779310344827586,0.599476439790576,0.32575697205067544
15,0.6949860724233984,0.6356073211314476,0.4788854225146495
16,0.5244755244755245,0.5607235142118863,0.036495299568620396
17,0.6335664335664336,0.6828087167070218,0.4251387615410248
18,0.6479076479076479,0.44545454545454544,0.46922053903771926
Mean ± Std,0.600167 ± 0.080668,0.557997 ± 0.100916,0.299656 ± 0.130948
