Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6626016260162602,0.5380333951762524,0.3246189950858437
2,0.6187245590230664,0.6002844950213371,0.24854248609915938
3,0.5217983651226158,0.6734883720930233,-0.13400548822782632
4,0.6139154160982264,0.751099384344767,-0.07243687729799582
5,0.48153214774281805,0.5268414481897628,0.007260418076529454
6,0.585499316005472,0.6049543676662321,0.19745619619372284
7,0.506155950752394,0.4951048951048951,0.12517758932677153
8,0.5843621399176955,0.5714285714285714,0.2733346386127995
9,0.6021947873799726,0.5747800586510264,0.2713819051118959
10,0.5302197802197802,0.6191536748329621,0.25124460100444757
11,0.6153846153846154,0.6306068601583114,0.30990375013062377
12,0.38705234159779617,0.259567387687188,0.10650337462062259
13,0.6041379310344828,0.6461159062885327,0.25448987482722946
14,0.5351724137931034,0.6633366633366633,0.27170703096466514
15,0.6058495821727019,0.5442834138486312,0.28582972931739475
16,0.5552447552447553,0.445993031358885,0.3120663529379495
17,0.7580419580419581,0.7850931677018633,0.5424123035016202
18,0.5613275613275613,0.012987012987012988,-0.01016100555356777
Mean ± Std,0.573845 ± 0.076285,0.552397 ± 0.172903,0.198074 ± 0.161542
