Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6300813008130082,0.5531914893617021,0.32741937275334243
2,0.5793758480325645,0.5274390243902439,0.21885409449631388
3,0.5340599455040872,0.5196629213483146,0.07041432994493341
4,0.6111869031377899,0.6594982078853047,0.3174965311121508
5,0.5567715458276333,0.6077481840193705,0.23293249787454237
6,0.5253077975376197,0.5078014184397163,0.0428618004062648
7,0.5991792065663475,0.5772005772005772,0.15305031491920462
8,0.6104252400548696,0.5696969696969697,0.2839085953894534
9,0.6406035665294925,0.5801282051282052,0.25386701455515104
10,0.5673076923076923,0.6383467278989667,0.2859823856436903
11,0.6304945054945055,0.6537966537966537,0.30068365093321825
12,0.49173553719008267,0.28901734104046245,0.1990003762661453
13,0.5793103448275863,0.6134347275031685,0.2568498648958376
14,0.4,0.5172031076581576,0.21892599740544097
15,0.575208913649025,0.5481481481481482,0.2012844327841216
16,0.5384615384615384,0.45723684210526316,0.17123551436670933
17,0.6139860139860139,0.677570093457944,0.2843996355190533
18,0.38672438672438675,0.013921113689095127,-0.011709694463206197
Mean ± Std,0.559457 ± 0.070574,0.528391 ± 0.152065,0.211525 ± 0.093279
