Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.7208672086720868,0.594488188976378,0.45340564960432783
2,0.7001356852103121,0.5914972273567468,0.43198071641438407
3,0.6784741144414169,0.7324263038548753,0.4089456076247257
4,0.6016371077762619,0.7301293900184843,0.32820557999964795
5,0.7140902872777017,0.726797385620915,0.46929510350457504
6,0.6703146374829001,0.5150905432595574,0.3437843141991933
7,0.7264021887824897,0.77728285077951,0.4854742130900547
8,0.6063100137174211,0.5060240963855421,0.32160670984877526
9,0.7023319615912208,0.711051930758988,0.4345607677096632
10,0.7912087912087912,0.8168674698795181,0.6341066688958736
11,0.7527472527472527,0.7959183673469388,0.5200484527994103
12,0.5523415977961432,0.5590230664857531,0.2856021035039925
13,0.72,0.7304116865869854,0.4829819236266907
14,0.7986206896551724,0.8219512195121951,0.6443230887539277
15,0.7562674094707521,0.6741154562383612,0.5098455447033352
16,0.7398601398601399,0.7430939226519337,0.5308020619199324
17,0.5678321678321678,0.6460481099656358,0.19805469300815565
18,0.6507936507936508,0.42924528301886794,0.34487671085189475
Mean ± Std,0.691680 ± 0.069747,0.672303 ± 0.112290,0.434883 ± 0.113454
