Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.7371273712737128,0.6040816326530613,0.49561645741877897
2,0.7204884667571235,0.6156716417910447,0.44496925896190476
3,0.6811989100817438,0.7388392857142857,0.3867955570692639
4,0.6016371077762619,0.7291280148423006,0.31945807102602175
5,0.7181942544459644,0.726790450928382,0.48019699044310404
6,0.6771545827633378,0.5261044176706827,0.32233414979984554
7,0.7031463748290013,0.7607497243660419,0.48095253643440844
8,0.6021947873799726,0.5034246575342466,0.30150384771050354
9,0.7133058984910837,0.7209612817089452,0.466614451697709
10,0.7733516483516484,0.8033373063170441,0.6034638320166994
11,0.7554945054945055,0.7939814814814815,0.5658227133618889
12,0.5606060606060606,0.5575589459084604,0.3074725095105116
13,0.7255172413793104,0.7357237715803453,0.4863625042788825
14,0.8124137931034483,0.8373205741626795,0.6735270700871392
15,0.7646239554317549,0.70298769771529,0.5165629051973021
16,0.7244755244755244,0.7213578500707214,0.49175080847603597
17,0.6013986013986014,0.6682188591385332,0.2491719257361025
18,0.6176046176046176,0.40979955456570155,0.3435772584788934
Mean ± Std,0.693885 ± 0.068404,0.675335 ± 0.112317,0.440897 ± 0.112681
