Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.7127371273712737,0.5619834710743802,0.43159222493472493
2,0.6797829036635007,0.549618320610687,0.35116020824938693
3,0.6525885558583107,0.7092360319270239,0.36572776289073083
4,0.6193724420190996,0.7452054794520548,0.319120098120089
5,0.6976744186046512,0.7103538663171691,0.4673652406580435
6,0.6538987688098495,0.5162523900573613,0.3369626175567431
7,0.7004103967168263,0.750285062713797,0.47613183022314676
8,0.6159122085048011,0.49640287769784175,0.3122731276063795
9,0.7050754458161865,0.7167325428194994,0.45091804678296377
10,0.7623626373626373,0.7892813641900122,0.59909660448294
11,0.7225274725274725,0.7662037037037037,0.47862272862965854
12,0.5550964187327824,0.5629228687415426,0.29926049221716894
13,0.7324137931034482,0.738544474393531,0.49672676551457595
14,0.8193103448275862,0.8388683886838868,0.6736182864109919
15,0.7479108635097493,0.6691042047531993,0.5064774830097267
16,0.6923076923076923,0.7112860892388452,0.4358502814107533
17,0.5720279720279721,0.6482758620689655,0.21963029229968944
18,0.6608946608946609,0.4444444444444444,0.3628939619848605
Mean ± Std,0.683461 ± 0.064362,0.662500 ± 0.109947,0.421302 ± 0.109101
