Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6788617886178862,0.5362035225048923,0.30865631428894363
2,0.5712347354138398,0.5153374233128835,0.18354990049176453
3,0.7166212534059946,0.7662921348314606,0.2696949324950848
4,0.5866302864938608,0.7186629526462396,-0.009912438182799962
5,0.4692202462380301,0.5256723716381418,-0.0023428062684701136
6,0.560875512995896,0.5216095380029806,0.1271809831127033
7,0.5225718194254446,0.5576679340937896,0.1260410227027103
8,0.6213991769547325,0.5855855855855856,0.30142412294047777
9,0.6063100137174211,0.5658093797276853,0.26589429897998634
10,0.5782967032967034,0.6730564430244942,0.2552314783346048
11,0.5906593406593407,0.5906593406593407,0.2845256847404568
12,0.3925619834710744,0.2875605815831987,0.1960339320280971
13,0.5696551724137932,0.5958549222797928,0.2168491221491995
14,0.5641379310344827,0.6889763779527559,0.29501298831154765
15,0.5821727019498607,0.6103896103896104,0.30662760210241874
16,0.6489510489510489,0.5068762278978389,0.37569685383082707
17,0.6965034965034965,0.7235668789808917,0.466283343080237
18,0.443001443001443,0.025252525252525252,0.019560387462189008
Mean ± Std,0.577759 ± 0.081486,0.555280 ± 0.166195,0.221445 ± 0.125674
