Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6775067750677507,0.0,0.17879515436237617
2,0.4708276797829037,0.608433734939759,-0.25466940182261144
3,0.5,0.6666666666666666,-0.06168233386226703
4,0.6684856753069577,0.8013082583810303,-0.21866571886626401
5,0.36388508891928867,0.0,-0.11819246787411766
6,0.5088919288645691,0.6745240253853128,0.10314189818455544
7,0.49794801641586867,0.6629935720844812,-0.05312839427475126
8,0.5404663923182441,0.0,-0.25267927956684977
9,0.4883401920438957,0.005333333333333333,0.17278335015564664
10,0.7994505494505495,0.8885496183206106,-0.15632654404557658
11,0.4409340659340659,0.0,0.2859452185059126
12,0.7493112947658402,0.052083333333333336,-0.155433091417291
13,0.6620689655172414,0.7966804979253111,0.0011560957012741457
14,0.08551724137931034,0.0,0.2003054977339908
15,0.6072423398328691,0.0,0.27550663945342974
16,0.26713286713286716,0.4216335540838852,0.217437855468136
17,0.7412587412587412,0.7536617842876165,0.5246275827682535
18,0.007215007215007215,0.014326647564469915,-0.1302230666836015
Mean ± Std,0.504249 ± 0.210944,0.352566 ± 0.356430,0.031039 ± 0.215780
