Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.7425474254742548,0.602510460251046,0.4738804935041459
2,0.7272727272727273,0.6003976143141153,0.4384847917212905
3,0.6607629427792916,0.7266739846322722,0.3706237834495664
4,0.6057298772169167,0.732159406858202,0.37565654115469305
5,0.7264021887824897,0.7422680412371134,0.49408843992121393
6,0.6470588235294118,0.5168539325842697,0.3188550174454413
7,0.6662106703146374,0.7081339712918661,0.4859981910990427
8,0.6008230452674898,0.5076142131979695,0.2660895823082471
9,0.700960219478738,0.7021857923497268,0.4399937877145266
10,0.7692307692307693,0.7889447236180904,0.6276301394523519
11,0.7101648351648352,0.7466986794717887,0.527851783840067
12,0.546831955922865,0.5333333333333333,0.2791323716594547
13,0.7144827586206897,0.7128987517337032,0.4893281725461499
14,0.8137931034482758,0.8318804483188045,0.6587965546453985
15,0.7771587743732591,0.7101449275362319,0.5687738997179135
16,0.7216783216783217,0.7232267037552156,0.516300569567083
17,0.5832167832167832,0.6485849056603774,0.2274669831280551
18,0.6507936507936508,0.4398148148148148,0.3580762941513135
Mean ± Std,0.686951 ± 0.070076,0.665240 ± 0.104946,0.439835 ± 0.118663
