Fold,Test_MSE,Test_Pearson
1,0.3423816798578122,-0.265368604772391
2,13.916209590914233,-0.11100921402585887
3,1.6565818768614362,-0.08321967252537946
4,9.508968756556362,-0.15293567489948906
5,9.786796643313567,0.1000579984388132
6,48.12756573873502,-0.10026054246505438
7,4.446847882251872,0.2087383759177987
8,15.952076422762955,-0.1416349251212478
9,0.8830655704742881,-0.2240520779910717
10,0.8174280022173217,-0.23460179320796787
11,24.165329533961703,-0.018749697036786084
12,8.983857027502037,-0.06790873336481161
13,1.0944932960308649,0.13192610574717073
14,2.291035653895632,0.37051116330833256
15,2.608836931437586,0.10488558537431883
16,0.24823382102092958,-0.038834307885348016
17,37.09399545872588,0.09534016343193472
18,2.517493725317234,-0.0032693807428232843
Mean ± Std,10.246733 ± 13.218354,-0.023910 ± 0.162097
