Fold,Test_MSE,Test_Pearson
1,24.11211809990102,-0.439658637769908
2,0.3721647347097599,0.44429642342111236
3,2.786167969912071,0.27633485564418714
4,7.219501509275674,0.09149582653027029
5,11.870501420598293,0.3776510607615591
6,17.533334768929482,-0.39115502533979396
7,45.473768279338266,-0.30597657241872883
8,27.93156172264767,0.16696352438115442
9,17.62921538410153,-0.37846389455982044
10,1.2054594308268884,-0.2838854252312799
11,4.623442400845287,-0.4420603855424054
12,12.232190406007016,-0.23146810882970767
13,17.324901953596424,0.21951611826603665
14,35.68196728073354,-0.49610998162048286
15,2.8381187761125,-0.5079900408757474
16,30.141944818382758,0.38137414123266866
17,20.93195808087059,0.2523165026494522
18,11.81950482973589,-0.3620896952120361
Mean ± Std,16.2071 ± 12.3845,-0.0905 ± 0.3424
