Fold,Test_MSE,Test_Pearson
1,37.687750059145856,0.4160101370322504
2,29.893641446085635,0.2601469837957273
3,11.387092054499416,-0.37122007027628057
4,25.486280435801106,0.3458225382507242
5,6.096472400517617,-0.5288332271863116
6,10.761087235557907,0.3429052933609731
7,11.139768450568743,0.08616300358873348
8,10.273647870252445,-0.35281401471867985
9,18.418603861730826,-0.25786422970104217
10,10.940735741245641,-0.18057743673929733
11,49.46353114055001,-0.045599499418984474
12,22.081834067512833,-0.18255019182085372
13,10.678290208866523,-0.4712536914127856
14,82.99014238075488,0.11981915090301243
15,21.27262035113167,-0.5029178661260907
16,22.364229979187144,0.30938205070300895
17,5.354540958373642,0.06641727316122271
18,13.114576117833286,-0.00917258858729944
Mean ± Std,22.189158 ± 18.501193,-0.053119 ± 0.307371
