Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6829268292682927,0.5650557620817844,0.3849759448432236
2,0.6485753052917232,0.4788732394366197,0.30066984013646364
3,0.7138964577656676,0.8325358851674641,0.20622426265871055
4,0.869031377899045,0.9274924471299094,0.3283109890902398
5,0.5786593707250342,0.5347432024169184,0.1554635953921072
6,0.6456908344733242,0.4703476482617587,0.2639952712166532
7,0.518467852257182,0.5319148936170213,0.23192989573426662
8,0.663923182441701,0.449438202247191,0.20492847947276555
9,0.6378600823045267,0.649867374005305,0.2837267549380017
10,0.5728021978021978,0.537890044576523,0.3507476351245574
11,0.6662087912087912,0.6864516129032258,0.3097512761494084
12,0.6432506887052342,0.589540412044374,0.3387028701923539
13,0.6496551724137931,0.6318840579710145,0.3394452234313624
14,0.7062068965517241,0.7367119901112484,0.5071968442008887
15,0.6977715877437326,0.6635658914728683,0.39968823618501603
16,0.7174825174825175,0.708092485549133,0.46470935970447314
17,0.6727272727272727,0.7346938775510204,0.4326881515279202
18,0.5800865800865801,0.2885085574572127,0.08532828280936529
Mean ± Std,0.659179 ± 0.073047,0.612089 ± 0.146721,0.310471 ± 0.105509
