Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6598915989159891,0.5182341650671785,0.3462962103722986
2,0.6065128900949797,0.43359375,0.26050475474710744
3,0.7138964577656676,0.8325358851674641,0.18665414194773364
4,0.8908594815825375,0.9406528189910979,0.29165630193890957
5,0.5964432284541724,0.5426356589147286,0.1581840004687851
6,0.6087551299589603,0.43478260869565216,0.2241209935523279
7,0.5376196990424077,0.6219239373601789,0.02199448682099383
8,0.6625514403292181,0.4765957446808511,0.27238440078764636
9,0.6392318244170097,0.6615186615186616,0.34029160605936437
10,0.6332417582417582,0.636734693877551,0.37805780776009923
11,0.6634615384615384,0.6902654867256637,0.2988398076203894
12,0.6584022038567493,0.5921052631578947,0.3554359698372011
13,0.6427586206896552,0.6273381294964029,0.315954314446793
14,0.6537931034482759,0.6630872483221476,0.4807385892258896
15,0.692200557103064,0.6552262090483619,0.4191966991781908
16,0.7552447552447552,0.735249621785174,0.49589119667199777
17,0.606993006993007,0.6666666666666666,0.33708349471481136
18,0.6479076479076479,0.26506024096385544,0.08993036697442666
Mean ± Std,0.659431 ± 0.072750,0.610789 ± 0.149952,0.292956 ± 0.120518
