Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.7506775067750677,0.6150627615062761,0.47163351544738774
2,0.66078697421981,0.5335820895522388,0.3605055622672226
3,0.6689373297002725,0.7197231833910035,0.45231826918859036
4,0.5429740791268759,0.675701839303001,0.3443100788044694
5,0.7318741450068399,0.7351351351351352,0.5303236761279632
6,0.6429548563611491,0.5028571428571429,0.32751914415425204
7,0.6949384404924761,0.7457240592930444,0.4859332405020582
8,0.5843621399176955,0.4748700173310225,0.26519527318364167
9,0.7146776406035665,0.7189189189189189,0.47547720585247044
10,0.8145604395604396,0.8335388409371147,0.6707972629135257
11,0.75,0.7908045977011494,0.5522938083670564
12,0.6239669421487604,0.5546492659053833,0.3484975887278174
13,0.6993103448275862,0.6946778711484594,0.46181114827624836
14,0.8096551724137931,0.8317073170731707,0.6584621508300332
15,0.7506963788300836,0.6865148861646234,0.5309731168269746
16,0.6979020979020979,0.7150395778364116,0.47076741716320447
17,0.5622377622377622,0.6206060606060606,0.24691665837243432
18,0.6608946608946609,0.41102756892230574,0.3244485655512688
Mean ± Std,0.686745 ± 0.074893,0.658897 ± 0.118675,0.443232 ± 0.118669
