Fold,Test_MSE,Test_Pearson
1,0.9286482953952128,0.47646964997616803
2,6.663751750043014,-0.19847330192038823
3,1.384208935862109,0.34648421069295177
4,1.2256437262407809,-0.16517967804478656
5,1.1850561267081152,-0.2825599959512967
6,1.4968619215279446,-0.3684472808808111
7,5.757124426559025,-0.10364631360976297
8,0.9102029801222989,-0.29958434425402236
9,1.7061089646964707,-0.08786346178264046
10,0.3398924915540579,-0.41425737141459906
11,3.811297430416094,0.2479199320304326
12,2.188343335858774,0.09787334572835607
13,1.4335135948499624,0.38530615951499403
14,2.5677377963628913,0.24484134085107073
15,1.914263923297855,-0.3597130639831645
16,1.2247837592596775,-0.0525368099012857
17,7.900796360515501,0.42026864103205597
18,0.17365092998195247,-0.15596065376975513
Mean ± Std,2.378438 ± 2.148453,-0.014948 ± 0.290373
