Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.7113821138211383,0.5782178217821782,0.41682672696882994
2,0.7218453188602443,0.5956607495069034,0.44915552597547215
3,0.659400544959128,0.7165532879818595,0.36941354713422614
4,0.679399727148704,0.7936786654960492,0.3695748333374849
5,0.7140902872777017,0.727509778357236,0.47042750530980804
6,0.6580027359781122,0.50199203187251,0.30807739710179904
7,0.7086183310533516,0.7625418060200669,0.47694693038373587
8,0.6035665294924554,0.519134775374376,0.30207229117488266
9,0.6941015089163237,0.704635761589404,0.39528558337666264
10,0.7967032967032966,0.8154613466334164,0.6647555316619741
11,0.739010989010989,0.782608695652174,0.49713762154389407
12,0.5647382920110193,0.5659340659340659,0.2997271304045873
13,0.72,0.7253044654939107,0.4970206507996896
14,0.8,0.8242424242424242,0.6396118958652619
15,0.7576601671309192,0.7,0.5236489626774451
16,0.73006993006993,0.729312762973352,0.5089122521155388
17,0.6055944055944056,0.6974248927038627,0.17519530923201698
18,0.6522366522366523,0.42206235011990406,0.3521207521772562
Mean ± Std,0.695357 ± 0.061758,0.675682 ± 0.113787,0.428662 ± 0.119049
