Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.7113821138211383,0.5679513184584178,0.42213711234183093
2,0.723202170963365,0.6,0.44704694106989995
3,0.667574931880109,0.7208237986270023,0.34715135387245255
4,0.6030013642564802,0.7298050139275766,0.3606916183527033
5,0.6908344733242134,0.7057291666666666,0.4357035126120634
6,0.6593707250341997,0.5513513513513514,0.368913760062585
7,0.7140902872777017,0.7715846994535519,0.48050504094171365
8,0.5871056241426612,0.46153846153846156,0.2677314076583387
9,0.7091906721536351,0.7210526315789474,0.46814405934774156
10,0.7857142857142857,0.8169014084507042,0.5899829998455836
11,0.7486263736263736,0.784452296819788,0.5295689862651243
12,0.559228650137741,0.546742209631728,0.2953777223661981
13,0.7144827586206897,0.721399730820996,0.4889025944435972
14,0.7544827586206897,0.7613941018766756,0.5921473951862024
15,0.7228412256267409,0.6059405940594059,0.4475665303980138
16,0.7328671328671329,0.7476882430647291,0.5010196237009453
17,0.5426573426573427,0.6083832335329341,0.19437111231856735
18,0.6262626262626263,0.41797752808988764,0.3428716415740283
Mean ± Std,0.680718 ± 0.068191,0.657818 ± 0.112757,0.421102 ± 0.104497
