Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6707317073170732,0.5605786618444847,0.4090888397894618
2,0.6567164179104478,0.6529492455418381,0.3871141075355161
3,0.7724795640326976,0.7554904831625183,0.5786796240916875
4,0.5511596180081856,0.5499316005471956,0.2777471990531726
5,0.6238030095759234,0.6258503401360545,0.3771320662303953
6,0.45964432284541723,0.3837753510140406,-0.21715546274351955
7,0.6511627906976745,0.6567967698519516,0.337131346426229
8,0.5967078189300411,0.5180327868852459,0.1809836287825486
9,0.5500685871056241,0.4984709480122324,0.09730153031444828
10,0.4532967032967033,0.5306603773584906,0.05951473732152865
11,0.625,0.6171107994389902,0.3696966808966603
12,0.5482093663911846,0.31950207468879666,0.13295537352159706
13,0.6882758620689655,0.6945945945945946,0.49138342096207066
14,0.5241379310344828,0.6560319042871385,0.23836436820730186
15,0.5835654596100278,0.41941747572815535,0.16786900040454975
16,0.47132867132867134,0.3782894736842105,0.0022054733857781034
17,0.6783216783216783,0.6814404432132964,0.44261288325468323
18,0.4574314574314574,0.025906735751295335,0.13425819287311866
Mean ± Std,0.586780 ± 0.089523,0.529157 ± 0.170331,0.248160 ± 0.192104
