Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.7330623306233063,0.565121412803532,0.3729332127121011
2,0.6445047489823609,0.6497326203208557,0.3263767009488428
3,0.7438692098092643,0.7218934911242604,0.551191676487204
4,0.5839017735334243,0.6153846153846154,0.30569198139468734
5,0.6183310533515732,0.6284953395472703,0.40136341033214845
6,0.4363885088919289,0.34394904458598724,-0.2477963863812659
7,0.615595075239398,0.615595075239398,0.3173455716792963
8,0.6652949245541838,0.5821917808219178,0.3067739620771388
9,0.6035665294924554,0.586552217453505,0.1831363618410986
10,0.46291208791208793,0.5679558011049723,-0.02381814309906148
11,0.6277472527472527,0.5824345146379045,0.39112371876195384
12,0.5385674931129476,0.26373626373626374,0.10515752230433381
13,0.6937931034482758,0.7238805970149254,0.4735863856573298
14,0.5806896551724138,0.7059961315280464,0.2501215098485871
15,0.5571030640668524,0.4536082474226804,0.15824652168270828
16,0.5398601398601398,0.3406813627254509,0.011082054989408556
17,0.7160839160839161,0.7222982216142271,0.449826483092779
18,0.4660894660894661,0.02631578947368421,0.07091286182644731
Mean ± Std,0.601520 ± 0.088694,0.538657 ± 0.181338,0.244625 ± 0.197280
