Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6422764227642277,0.5352112676056338,0.3098609143820409
2,0.6024423337856174,0.5414710485133021,0.2992599272617646
3,0.553133514986376,0.553133514986376,0.07628095879263727
4,0.5716234652114598,0.6244019138755981,0.22103823941832004
5,0.5800273597811217,0.6366863905325444,0.17606305190013788
6,0.5266757865937073,0.5707196029776674,0.07900185979897134
7,0.5704514363885089,0.6161369193154034,0.11866161853526397
8,0.5953360768175583,0.5839210155148096,0.26157824747684805
9,0.5953360768175583,0.5718432510885341,0.22170357717936168
10,0.7115384615384616,0.793713163064833,0.3897144850097709
11,0.6277472527472527,0.6230876216968011,0.28007253636997564
12,0.43526170798898073,0.26523297491039427,0.1809097262375125
13,0.5779310344827586,0.6259168704156479,0.24462284312456883
14,0.4689655172413793,0.5977011494252874,0.14802607788635216
15,0.5933147632311978,0.5804597701149425,0.30981841438519653
16,0.4881118881118881,0.46176470588235297,0.15898030830977963
17,0.6363636363636364,0.6805896805896806,0.30532505304697877
18,0.41125541125541126,0.019230769230769232,0.021604298473228135
Mean ± Std,0.565988 ± 0.073855,0.548957 ± 0.163489,0.211251 ± 0.095918
