Fold,Test_Accuracy,Test_F1,Test_Pearson
1,0.6409214092140921,0.499054820415879,0.2905449080505037
2,0.5915875169606513,0.5460030165912518,0.2405325090224466
3,0.5790190735694822,0.5553956834532374,0.06601282667948623
4,0.6316507503410641,0.6959459459459459,0.29720038648608416
5,0.5923392612859097,0.6510538641686182,0.2464004830101776
6,0.5376196990424077,0.4651898734177215,0.07274857286580855
7,0.5772913816689467,0.6411149825783972,0.12502047527791088
8,0.5857338820301783,0.5032894736842105,0.17784605930583466
9,0.5967078189300411,0.5701754385964912,0.22799338463258656
10,0.6703296703296703,0.7609561752988048,0.3117340121947688
11,0.5892857142857143,0.6248431618569636,0.2714923656728326
12,0.41735537190082644,0.2719449225473322,0.14818481123484653
13,0.5972413793103448,0.6572769953051644,0.2381552993736431
14,0.5144827586206897,0.6422764227642277,0.20286021708425128
15,0.5766016713091922,0.3944223107569721,0.17357018562003768
16,0.5048951048951049,0.42718446601941745,0.13442318298615547
17,0.6293706293706294,0.6452476572958501,0.30855452316500587
18,0.44733044733044736,0.015424164524421594,-0.001473136707554514
Mean ± Std,0.571098 ± 0.063393,0.531489 ± 0.171212,0.196211 ± 0.088614
